232819.1538;0;14027.75535
232518.2759;0;14017.72991
232217.6122;0;14007.66411
231917.1626;0;13997.55815
231616.9271;0;13987.41218
231316.9058;0;13977.22639
231017.0986;0;13967.00094
230717.5056;0;13956.736
230418.1267;0;13946.43176
230118.9619;0;13936.08839
229820.0113;0;13925.70605
229521.2748;0;13915.28492
229222.7524;0;13904.82517
228924.4442;0;13894.32698
228626.3501;0;13883.79052
228328.4702;0;13873.21596
228030.8044;0;13862.60347
227733.3527;0;13851.95322
227436.1152;0;13841.2654
227139.0917;0;13830.54016
226842.2825;0;13819.77768
226545.6873;0;13808.97814
226249.3063;0;13798.1417
225953.1394;0;13787.26854
225657.1867;0;13776.35883
225361.4481;0;13765.41274
225065.9236;0;13754.43044
224770.6132;0;13743.41211
224475.517;0;13732.3579
224180.6349;0;13721.26801
223885.967;0;13710.14259
223591.5131;0;13698.98182
223297.2735;0;13687.78586
223003.2479;0;13676.5549
222709.4364;0;13665.2891
222415.8391;0;13653.98862
222122.4559;0;13642.65365
221829.2869;0;13631.28435
221536.332;0;13619.88089
221243.5912;0;13608.44345
220951.0645;0;13596.97219
220658.7519;0;13585.46728
220366.6535;0;13573.92889
220074.7692;0;13562.35719
219783.0991;0;13550.75236
219491.643;0;13539.11456
219200.4011;0;13527.44396
218909.3733;0;13515.74074
218618.5596;0;13504.00505
218327.9601;0;13492.23707
218037.5747;0;13480.43697
217747.4034;0;13468.60492
217457.4462;0;13456.74109
217167.7032;0;13444.84564
216878.1742;0;13432.91875
216588.8594;0;13420.96058
216299.7587;0;13408.97131
216010.8722;0;13396.9511
215722.1997;0;13384.90011
215433.7414;0;13372.81852
215145.4972;0;13360.7065
214857.4671;0;13348.56422
214569.6512;0;13336.39183
214282.0493;0;13324.18952
213994.6616;0;13311.95744
213707.488;0;13299.69577
213420.5285;0;13287.40467
213133.7831;0;13275.08432
212847.2519;0;13262.73487
212560.9347;0;13250.3565
212274.8317;0;13237.94937
211988.9428;0;13225.51365
211703.2681;0;13213.04951
211417.8074;0;13200.55712
211132.5608;0;13188.03663
210847.5284;0;13175.48823
210562.7101;0;13162.91206
210278.1059;0;13150.30831
209993.7158;0;13137.67714
209709.5398;0;13125.01871
209425.5779;0;13112.3332
209141.8302;0;13099.62076
208858.2966;0;13086.88156
208574.977;0;13074.11577
208291.8716;0;13061.32355
208008.9803;0;13048.50508
207726.3031;0;13035.66051
207443.8401;0;13022.79002
207161.5911;0;13009.89376
206879.5562;0;12996.9719
206597.7355;0;12984.02461
206316.1289;0;12971.05205
206034.7363;0;12958.0544
205753.5579;0;12945.0318
205472.5936;0;12931.98443
205191.8434;0;12918.91246
204911.3073;0;12905.81604
204630.9854;0;12892.69535
204350.8775;0;12879.55054
204070.9837;0;12866.38178
203791.3041;0;12853.18923
203511.8385;0;12839.97307
203232.5871;0;12826.73345
202953.5498;0;12813.47053
202674.7265;0;12800.18448
202396.1174;0;12786.87547
202117.7224;0;12773.54366
201839.5415;0;12760.18921
201561.5747;0;12746.81228
201283.8219;0;12733.41304
201006.2833;0;12719.99166
200728.9588;0;12706.54828
200451.8484;0;12693.08309
200174.9522;0;12679.59623
199898.27;0;12666.08788
199621.8019;0;12652.55819
199345.5479;0;12639.00733
199069.508;0;12625.43546
198793.6822;0;12611.84275
198518.0705;0;12598.22935
198242.673;0;12584.59542
197967.4895;0;12570.94114
197692.5201;0;12557.26666
197417.7648;0;12543.57214
197143.2236;0;12529.85774
196868.8965;0;12516.12363
196594.7836;0;12502.36997
196320.8847;0;12488.59691
196047.1999;0;12474.80463
195773.7292;0;12460.99328
195500.4726;0;12447.16302
195227.4301;0;12433.31401
194954.6017;0;12419.44642
194681.9874;0;12405.5604
194409.5872;0;12391.65612
194137.4011;0;12377.73373
193865.4291;0;12363.7934
193593.6711;0;12349.83529
193322.1273;0;12335.85955
193050.7976;0;12321.86635
192779.6819;0;12307.85584
192508.7804;0;12293.82819
192238.0929;0;12279.78356
191967.6196;0;12265.7221
191697.3603;0;12251.64397
191427.3151;0;12237.54934
191157.4841;0;12223.43837
190887.8671;0;12209.3112
190618.4642;0;12195.16801
190349.2754;0;12181.00895
190080.3006;0;12166.83418
189811.54;0;12152.64385
189542.9935;0;12138.43813
189274.661;0;12124.21718
189006.5427;0;12109.98115
188738.6384;0;12095.7302
188470.9482;0;12081.46449
188203.4721;0;12067.18418
187936.2101;0;12052.88942
187669.1622;0;12038.58037
187402.3284;0;12024.2572
187135.7086;0;12009.92005
186869.303;0;11995.56909
186603.1114;0;11981.20447
186337.1339;0;11966.82636
186071.3705;0;11952.4349
185805.8212;0;11938.03025
185540.486;0;11923.61257
185275.3648;0;11909.18202
185010.4578;0;11894.73875
184745.7648;0;11880.28293
184481.2859;0;11865.8147
184217.0211;0;11851.33422
183952.9704;0;11836.84166
183689.1337;0;11822.33715
183425.5112;0;11807.82087
183162.1027;0;11793.29297
182898.9083;0;11778.75359
182635.928;0;11764.20291
182373.1617;0;11749.64106
182110.6096;0;11735.06822
181848.2715;0;11720.48453
181586.1475;0;11705.89014
181324.2376;0;11691.28522
181062.5418;0;11676.66992
180801.06;0;11662.04439
180539.7923;0;11647.40879
180278.7388;0;11632.76327
180017.8992;0;11618.10798
179757.2738;0;11603.44309
179496.8624;0;11588.76873
179236.6651;0;11574.08508
178976.6819;0;11559.39228
178716.9128;0;11544.69048
178457.3577;0;11529.97984
178198.0168;0;11515.26051
177938.8898;0;11500.53265
177679.977;0;11485.79641
177421.2783;0;11471.05194
177162.7936;0;11456.29939
176904.523;0;11441.53892
176646.4664;0;11426.77068
176388.624;0;11411.99483
176130.9956;0;11397.2115
175873.5813;0;11382.42087
175616.381;0;11367.62307
175359.3949;0;11352.81827
175102.6228;0;11338.00661
174846.0647;0;11323.18824
174589.7208;0;11308.36332
174333.5909;0;11293.532
174077.6751;0;11278.69443
173821.9733;0;11263.85076
173566.4857;0;11249.00114
173311.2121;0;11234.14572
173056.1525;0;11219.28466
172801.3071;0;11204.4181
172546.6757;0;11189.54619
172292.2583;0;11174.66909
172038.0551;0;11159.78695
171784.0659;0;11144.89992
171530.2907;0;11130.00813
171276.7297;0;11115.11176
171023.3827;0;11100.21094
170770.2498;0;11085.30583
170517.3309;0;11070.39657
170264.6261;0;11055.48332
170012.1354;0;11040.56622
169759.8587;0;11025.64542
169507.7961;0;11010.72108
169255.9475;0;10995.79334
169004.3131;0;10980.86234
168752.8927;0;10965.92825
168501.6863;0;10950.9912
168250.694;0;10936.05135
167999.9158;0;10921.10884
167749.3516;0;10906.16382
167499.0015;0;10891.21644
167248.8655;0;10876.26685
166998.9435;0;10861.31519
166749.2356;0;10846.36161
166499.7418;0;10831.40627
166250.462;0;10816.4493
166001.3962;0;10801.49086
165752.5446;0;10786.53109
165503.9069;0;10771.57013
165255.4834;0;10756.60814
165007.2739;0;10741.64526
164759.2785;0;10726.68164
164511.4971;0;10711.71743
164263.9297;0;10696.75276
164016.5765;0;10681.78779
163769.4373;0;10666.82267
163522.5121;0;10651.85753
163275.801;0;10636.89252
163029.304;0;10621.9278
162783.021;0;10606.96349
162536.9521;0;10591.99976
162291.0972;0;10577.03674
162045.4564;0;10562.07458
161800.0296;0;10547.11343
161554.8169;0;10532.15342
161309.8182;0;10517.19471
161065.0336;0;10502.23744
160820.4631;0;10487.28174
160576.1066;0;10472.32778
160331.9641;0;10457.37568
160088.0357;0;10442.4256
159844.3214;0;10427.47767
159600.8211;0;10412.53205
159357.5348;0;10397.58886
159114.4626;0;10382.64827
158871.6045;0;10367.71041
158628.9604;0;10352.77542
158386.5304;0;10337.84344
158144.3144;0;10322.91462
157902.3124;0;10307.98911
157660.5245;0;10293.06703
157418.9507;0;10278.14855
157177.5909;0;10263.23379
156936.4451;0;10248.3229
156695.5134;0;10233.41602
156454.7958;0;10218.51329
156214.2922;0;10203.61486
155974.0026;0;10188.72086
155733.9271;0;10173.83143
155494.0656;0;10158.94673
155254.4182;0;10144.06688
155014.9848;0;10129.19203
154775.7655;0;10114.32233
154536.7602;0;10099.4579
154297.9689;0;10084.59889
154059.3917;0;10069.74544
153821.0286;0;10054.89769
153582.8794;0;10040.05578
153344.9444;0;10025.21985
153107.2233;0;10010.39003
152869.7163;0;9995.566478
152632.4234;0;9980.74932
152395.3445;0;9965.938699
152158.4796;0;9951.134752
151921.8288;0;9936.337618
151685.392;0;9921.547437
151449.1692;0;9906.764346
151213.1605;0;9891.988483
150977.3659;0;9877.219988
150741.7852;0;9862.458997
150506.4187;0;9847.705648
150271.2661;0;9832.960079
150036.3276;0;9818.222427
149801.6031;0;9803.492831
149567.0927;0;9788.771425
149332.7963;0;9774.058349
149098.7139;0;9759.353738
148864.8456;0;9744.657729
148631.1913;0;9729.970458
148397.751;0;9715.292063
148164.5248;0;9700.622678
147931.5126;0;9685.962441
147698.7145;0;9671.311487
147466.1304;0;9656.669951
147233.7603;0;9642.037969
147001.6042;0;9627.415676
146769.6622;0;9612.803208
146537.9342;0;9598.2007
146306.4203;0;9583.608286
146075.1204;0;9569.026102
145844.0345;0;9554.454281
145613.1626;0;9539.892958
145382.5048;0;9525.342268
145152.061;0;9510.802343
144921.8312;0;9496.27332
144691.8155;0;9481.755329
144462.0138;0;9467.248507
144232.4262;0;9452.752985
144003.0525;0;9438.268897
143773.8929;0;9423.796377
143544.9473;0;9409.335556
143316.2158;0;9394.886568
143087.6982;0;9380.449545
142859.3947;0;9366.02462
142631.3053;0;9351.611924
142403.4298;0;9337.211591
142175.7684;0;9322.82375
141948.321;0;9308.448536
141721.0877;0;9294.086078
141494.0683;0;9279.736508
141267.263;0;9265.399958
141040.6717;0;9251.076558
140814.2945;0;9236.766439
140588.1312;0;9222.469732
140362.182;0;9208.186568
140136.4468;0;9193.917076
139910.9257;0;9179.661387
139685.6185;0;9165.419631
139460.5254;0;9151.191937
139235.6463;0;9136.978436
139010.9812;0;9122.779256
138786.5302;0;9108.594527
138562.2931;0;9094.424378
138338.2701;0;9080.268938
138114.4611;0;9066.128335
137890.8662;0;9052.002699
137667.4852;0;9037.892157
137444.3183;0;9023.796838
137221.3654;0;9009.71687
136998.6265;0;8995.65238
136776.1016;0;8981.603496
136553.7908;0;8967.570347
136331.6939;0;8953.553058
136109.8111;0;8939.551758
135888.1423;0;8925.566572
135666.6875;0;8911.597629
135445.4468;0;8897.645054
135224.42;0;8883.708974
135003.6073;0;8869.789514
134783.0086;0;8855.886802
134562.6239;0;8842.000963
134342.4532;0;8828.132122
134122.4965;0;8814.280406
133902.7538;0;8800.445938
133683.2252;0;8786.628845
133463.9106;0;8772.829252
133244.81;0;8759.047282
133025.9234;0;8745.283061
132807.2508;0;8731.536713
132588.7922;0;8717.808363
132370.5476;0;8704.098133
132152.5171;0;8690.406148
131934.7005;0;8676.732532
131717.098;0;8663.077407
131499.7095;0;8649.440898
131282.535;0;8635.823127
131065.5745;0;8622.224217
130848.828;0;8608.64429
130632.2955;0;8595.08347
130415.977;0;8581.541877
130199.8726;0;8568.019636
129983.9821;0;8554.516866
129768.3057;0;8541.033691
129552.8433;0;8527.570231
129337.5948;0;8514.126608
129122.5604;0;8500.702942
128907.74;0;8487.299356
128693.1336;0;8473.915968
128478.7412;0;8460.552901
128264.5628;0;8447.210274
128050.5984;0;8433.888208
127836.848;0;8420.586821
127623.3117;0;8407.306235
127409.9893;0;8394.046569
127196.8809;0;8380.807941
126983.9866;0;8367.590471
126771.3062;0;8354.394278
126558.8398;0;8341.21948
126346.5875;0;8328.066197
126134.5491;0;8314.934546
125922.7248;0;8301.824646
125711.1144;0;8288.736614
125499.7181;0;8275.670568
125288.5357;0;8262.626626
125077.5674;0;8249.604905
124866.8131;0;8236.605521
124656.2727;0;8223.628593
124445.9464;0;8210.674236
124235.834;0;8197.742567
124025.9357;0;8184.833703
123816.2513;0;8171.947759
123606.781;0;8159.084851
123397.5247;0;8146.245095
123188.4823;0;8133.428606
122979.654;0;8120.6355
122771.0396;0;8107.865891
122562.6392;0;8095.119894
122354.4529;0;8082.397624
122146.4805;0;8069.699196
121938.7222;0;8057.024722
121731.1778;0;8044.374319
121523.8474;0;8031.748098
121316.731;0;8019.146174
121109.8286;0;8006.568659
120903.1402;0;7994.015668
120696.6659;0;7981.487312
120490.4054;0;7968.983705
120284.359;0;7956.504959
120078.5266;0;7944.051186
119872.9082;0;7931.622498
119667.3475;0;7919.213425
119461.8451;0;7906.823926
119256.4017;0;7894.453958
119051.0178;0;7882.103479
118845.6941;0;7869.772447
118640.4312;0;7857.460821
118435.2297;0;7845.168558
118230.0903;0;7832.895618
118025.0134;0;7820.641958
117819.9999;0;7808.407537
117615.0502;0;7796.192313
117410.1649;0;7783.996244
117205.3447;0;7771.81929
117000.5902;0;7759.661409
116795.902;0;7747.52256
116591.2807;0;7735.402701
116386.7269;0;7723.301792
116182.2412;0;7711.219791
115977.8241;0;7699.156657
115773.4764;0;7687.112348
115569.1986;0;7675.086826
115364.9912;0;7663.080047
115160.855;0;7651.091972
114956.7904;0;7639.122559
114752.7982;0;7627.171769
114548.8788;0;7615.23956
114345.0328;0;7603.325892
114141.261;0;7591.430724
113937.5637;0;7579.554016
113733.9418;0;7567.695727
113530.3956;0;7555.855818
113326.9259;0;7544.034247
113123.5332;0;7532.230975
112920.218;0;7520.445961
112716.981;0;7508.679166
112513.8228;0;7496.930549
112310.7439;0;7485.20007
112107.745;0;7473.487689
111904.8265;0;7461.793367
111701.9891;0;7450.117064
111499.2334;0;7438.458739
111296.5599;0;7426.818354
111093.9691;0;7415.195869
110891.4618;0;7403.591243
110689.0384;0;7392.004439
110486.6996;0;7380.435415
110284.4458;0;7368.884133
110082.2777;0;7357.350553
109880.1958;0;7345.834637
109678.2007;0;7334.336344
109476.293;0;7322.855637
109274.4733;0;7311.392475
109072.742;0;7299.946819
108871.0998;0;7288.518631
108669.5472;0;7277.107873
108468.0848;0;7265.714504
108266.7131;0;7254.338486
108065.4327;0;7242.97978
107864.2442;0;7231.638349
107663.1482;0;7220.314152
107462.1451;0;7209.007152
107261.2355;0;7197.71731
107060.42;0;7186.444588
106859.6991;0;7175.188947
106659.0734;0;7163.950349
106458.5435;0;7152.728756
106258.1098;0;7141.524129
106057.773;0;7130.336431
105857.5335;0;7119.165623
105657.392;0;7108.011667
105457.349;0;7096.874526
105257.405;0;7085.754161
105057.5605;0;7074.650534
104857.8161;0;7063.563609
104658.1724;0;7052.493346
104458.6298;0;7041.439709
104259.189;0;7030.40266
104059.8504;0;7019.382161
103860.6147;0;7008.378175
103661.4822;0;6997.390665
103462.4536;0;6986.419592
103263.5294;0;6975.46492
103064.7101;0;6964.526612
102865.9963;0;6953.60463
102667.3885;0;6942.698938
102468.8872;0;6931.809497
102270.493;0;6920.936272
102072.2063;0;6910.079224
101874.0277;0;6899.238319
101675.9577;0;6888.413517
101477.9969;0;6877.604784
101280.1457;0;6866.812081
101082.4047;0;6856.035373
100884.7745;0;6845.274623
100687.2554;0;6834.529794
100489.8481;0;6823.800849
100292.5531;0;6813.087754
100095.3708;0;6802.39047
99898.30188;0;6791.708962
99701.34672;0;6781.043193
99504.50588;0;6770.393128
99307.77987;0;6759.758731
99111.1692;0;6749.139964
98914.67438;0;6738.536793
98718.29591;0;6727.949181
98522.03431;0;6717.377092
98325.89008;0;6706.820491
98129.86373;0;6696.279342
97933.95576;0;6685.75361
97738.16666;0;6675.243257
97542.49695;0;6664.74825
97346.94713;0;6654.268552
97151.51769;0;6643.804129
96956.20913;0;6633.354944
96761.02195;0;6622.920962
96565.95665;0;6612.502148
96371.01371;0;6602.098467
96176.19365;0;6591.709884
95981.49694;0;6581.336363
95786.92408;0;6570.97787
95592.47556;0;6560.63437
95398.15188;0;6550.305827
95203.95351;0;6539.992206
95009.88095;0;6529.693474
94815.93469;0;6519.409596
94622.1152;0;6509.140535
94428.42298;0;6498.886259
94234.8585;0;6488.646732
94041.42226;0;6478.42192
93848.11472;0;6468.211789
93654.93638;0;6458.016303
93461.8877;0;6447.835429
93268.96917;0;6437.669133
93076.18127;0;6427.517381
92883.52446;0;6417.380137
92690.99923;0;6407.257368
92498.60605;0;6397.149041
92306.34539;0;6387.055121
92114.21772;0;6376.975573
91922.22351;0;6366.910366
91730.36324;0;6356.859463
91538.63736;0;6346.822833
91347.04635;0;6336.800441
91155.59068;0;6326.792253
90964.2708;0;6316.798237
90773.08718;0;6306.818358
90582.04029;0;6296.852583
90391.13058;0;6286.900879
90200.35852;0;6276.963213
90009.72456;0;6267.03955
89819.22917;0;6257.129859
89628.87281;0;6247.234106
89438.65592;0;6237.352257
89248.57896;0;6227.48428
89058.64239;0;6217.630143
88868.84666;0;6207.789811
88679.19222;0;6197.963252
88489.67953;0;6188.150434
88300.30903;0;6178.351323
88111.08117;0;6168.565888
87921.9964;0;6158.794095
87733.05516;0;6149.035912
87544.25791;0;6139.291306
87355.60508;0;6129.560245
87167.09712;0;6119.842697
86978.73448;0;6110.138629
86790.51758;0;6100.44801
86602.44688;0;6090.770806
86414.52281;0;6081.106987
86226.7458;0;6071.456519
86039.11631;0;6061.819371
85851.63475;0;6052.195511
85664.30157;0;6042.584907
85477.1172;0;6032.987527
85290.08207;0;6023.403339
85103.19662;0;6013.832312
84916.46127;0;6004.274415
84729.87645;0;5994.729614
84543.4426;0;5985.19788
84357.16013;0;5975.67918
84171.02948;0;5966.173484
83985.05106;0;5956.680759
83799.22531;0;5947.200975
83613.55265;0;5937.7341
83428.03349;0;5928.280103
83242.66826;0;5918.838954
83057.45738;0;5909.41062
82872.40127;0;5899.995071
82687.50033;0;5890.592277
82502.755;0;5881.202205
82318.16568;0;5871.824826
82133.73279;0;5862.460109
81949.45674;0;5853.108023
81765.33795;0;5843.768537
81581.37682;0;5834.441621
81397.57377;0;5825.127244
81213.92919;0;5815.825376
81030.44351;0;5806.535987
80847.11713;0;5797.259045
80663.95045;0;5787.994522
80480.94387;0;5778.742386
80298.09781;0;5769.502608
80115.41265;0;5760.275157
79932.88881;0;5751.060003
79750.52669;0;5741.857117
79568.32668;0;5732.666469
79386.28917;0;5723.488028
79204.41458;0;5714.321765
79022.70329;0;5705.167651
78841.15569;0;5696.025654
78659.77219;0;5686.895747
78478.55317;0;5677.777899
78297.49902;0;5668.67208
78116.61014;0;5659.578263
77935.88691;0;5650.496416
77755.32973;0;5641.426511
77574.93898;0;5632.368518
77394.71504;0;5623.322408
77214.6583;0;5614.288153
77034.76915;0;5605.265723
76855.04796;0;5596.255088
76675.49512;0;5587.256221
76496.11102;0;5578.269092
76316.89602;0;5569.293673
76137.8505;0;5560.329933
75958.97486;0;5551.377846
75780.26945;0;5542.437382
75601.73466;0;5533.508512
75423.37086;0;5524.591209
75245.17842;0;5515.685443
75067.15771;0;5506.791186
74889.30912;0;5497.90841
74711.63299;0;5489.037086
74534.12972;0;5480.177187
74356.79965;0;5471.328684
74179.64316;0;5462.491548
74002.66062;0;5453.665753
73825.85238;0;5444.851269
73649.21882;0;5436.04807
73472.76029;0;5427.256126
73296.47715;0;5418.47541
73120.36977;0;5409.705895
72944.43851;0;5400.947553
72768.68371;0;5392.200356
72593.10574;0;5383.464276
72417.70496;0;5374.739286
72242.48172;0;5366.025359
72067.43637;0;5357.322467
71892.56926;0;5348.630583
71717.88075;0;5339.949679
71543.37119;0;5331.279728
71369.04092;0;5322.620703
71194.89029;0;5313.972578
71020.91966;0;5305.335324
70847.12936;0;5296.708915
70673.51975;0;5288.093324
70500.09116;0;5279.488524
70326.84394;0;5270.894489
70153.77843;0;5262.311191
69980.89497;0;5253.738603
69808.1939;0;5245.1767
69635.67556;0;5236.625455
69463.34029;0;5228.084841
69291.18841;0;5219.554831
69119.22028;0;5211.0354
68947.43622;0;5202.526521
68775.83656;0;5194.028167
68604.42164;0;5185.540313
68433.19178;0;5177.062932
68262.14732;0;5168.595998
68091.28859;0;5160.139485
67920.61591;0;5151.693368
67750.12961;0;5143.257619
67579.83002;0;5134.832215
67409.71746;0;5126.417127
67239.79225;0;5118.012332
67070.05471;0;5109.617802
66900.50518;0;5101.233514
66731.14395;0;5092.85944
66561.97137;0;5084.495555
66392.98774;0;5076.141835
66224.19337;0;5067.798253
66055.5886;0;5059.464785
65887.17372;0;5051.141405
65718.94906;0;5042.828087
65550.91493;0;5034.524807
65383.07163;0;5026.23154
65215.41948;0;5017.94826
65047.95879;0;5009.674943
64880.68987;0;5001.411564
64713.61301;0;4993.158098
64546.72854;0;4984.914519
64380.03675;0;4976.680804
64213.53795;0;4968.456928
64047.23244;0;4960.242866
63881.12052;0;4952.038593
63715.2025;0;4943.844085
63549.47867;0;4935.659318
63383.94932;0;4927.484267
63218.61477;0;4919.318908
63053.4753;0;4911.163217
62888.53121;0;4903.017169
62723.7828;0;4894.88074
62559.23035;0;4886.753907
62394.87416;0;4878.636645
62230.71452;0;4870.52893
62066.75172;0;4862.430738
61902.98604;0;4854.342047
61739.41779;0;4846.26283
61576.04723;0;4838.193066
61412.87467;0;4830.132731
61249.90037;0;4822.0818
61087.12464;0;4814.04025
60924.54774;0;4806.008058
60762.16996;0;4797.985201
60599.99157;0;4789.971654
60438.01287;0;4781.967395
60276.23412;0;4773.972401
60114.65561;0;4765.986648
59953.27761;0;4758.010113
59792.10038;0;4750.042773
59631.12422;0;4742.084605
59470.34939;0;4734.135586
59309.77615;0;4726.195694
59149.40479;0;4718.264905
58989.23557;0;4710.343196
58829.26876;0;4702.430546
58669.50462;0;4694.526931
58509.94343;0;4686.632329
58350.58544;0;4678.746716
58191.43092;0;4670.870072
58032.48014;0;4663.002373
57873.73336;0;4655.143597
57715.19083;0;4647.293721
57556.85281;0;4639.452724
57398.71957;0;4631.620584
57240.79136;0;4623.797277
57083.06844;0;4615.982783
56925.55107;0;4608.177078
56768.23949;0;4600.380142
56611.13396;0;4592.591952
56454.23473;0;4584.812487
56297.54206;0;4577.041724
56141.05619;0;4569.279643
55984.77737;0;4561.526221
55828.70585;0;4553.781437
55672.84188;0;4546.045269
55517.1857;0;4538.317696
55361.73756;0;4530.598696
55206.4977;0;4522.888249
55051.46636;0;4515.186332
54896.64378;0;4507.492925
54742.03021;0;4499.808007
54587.62588;0;4492.131556
54433.43103;0;4484.463551
54279.44589;0;4476.803972
54125.67071;0;4469.152797
53972.10572;0;4461.510005
53818.75115;0;4453.875577
53665.60723;0;4446.24949
53512.6742;0;4438.631725
53359.95229;0;4431.022261
53207.44172;0;4423.421076
53055.14273;0;4415.828152
52903.05553;0;4408.243466
52751.18036;0;4400.667
52599.51745;0;4393.098732
52448.06701;0;4385.538642
52296.82927;0;4377.98671
52145.80445;0;4370.442916
51994.99278;0;4362.90724
51844.39446;0;4355.379661
51694.00972;0;4347.860161
51543.83878;0;4340.348718
51393.88186;0;4332.845313
51244.13916;0;4325.349927
51094.6109;0;4317.862539
50945.2973;0;4310.38313
50796.19857;0;4302.91168
50647.31492;0;4295.448169
50498.64656;0;4287.992579
50350.1937;0;4280.54489
