run,ok,x0,y0,z0,vx0,vy0,vz0,xf,yf,zf,vxf,vyf,vzf,phi_f_deg,theta_f_deg,psi_f_deg,dist_xy,succ_pos,succ_vel,succ_eul,success,prop_main,prop_rcs
151,1,272537.831014841,0,14764.2736517775,-1672.6515081728,0,0,-0.131172244741515,-0.61137562069437,0.49950593944151,0.0195079386577588,0.00319269290063566,-0.100069798934427,-0.0868480136724338,0.0012514840555252,0.0092455210663415,0.625288979088832,1,1,1,1,6497.11245720287,12.3998541707418
152,1,307824.882828457,0,15270.8848275444,-1672.6515081728,0,0,0.251627822605233,1.26917889814509,0.499798521360924,0.0047774782818015,0.00905872480955797,-0.100071956945492,0.00647276586982302,-0.0792455002005901,0.0479400662876907,1.29388238901603,1,1,1,1,6507.28297464311,15.5734424911393
153,1,296635.125289142,0,14383.3972786258,-1672.6515081728,0,0,-0.0214323437009214,0.138149046522716,0.499950554198801,-0.0171168677265027,0.0179240264586421,-0.100067892603191,0.0263262185949957,-0.0208048612763706,0.0618754865514023,0.139801660976005,1,1,1,1,6500.04736856162,14.4737045527277
154,1,304708.233953065,0,16183.6566806823,-1672.6515081728,0,0,0.300155330477585,-0.293530221387152,0.499286022674303,-0.00925975067739365,0.0105713785708346,-0.100073971500015,0.0403880281076631,-0.0349868850227002,0.0480250626862956,0.419825217539036,1,1,1,1,6532.31130328252,13.588147785842
155,1,285118.826803817,0,15400.4346594784,-1672.6515081728,0,0,-0.97059647847487,-0.081317364006681,0.499805372587078,0.0146931579623648,-0.000660824068474691,-0.100075706006156,0.0579783097627612,-0.0378251058058321,0.034742899920816,0.973996939274869,1,1,1,1,6504.9951853364,11.2651058485231
156,1,268570.643641032,0,14015.0378575449,-1672.6515081728,0,0,-0.638536854556862,0.487711280341438,0.499159774211341,0.0066741956724731,0.0143984701946422,-0.100067673643948,0.0432095647730368,-0.0199796334794173,0.051935265775042,0.803487154595303,1,1,1,1,6483.09450375475,10.8243868994219
157,1,261568.00056881,0,14322.1656620616,-1672.6515081728,0,0,-0.594009390750626,1.55239708984655,0.499309535506718,0.0164970203381371,0.00515315270829355,-0.100065785577468,-0.0577149691201096,0.00510053952843554,0.0167083499065084,1.66216241109705,1,1,1,1,6497.97138734191,10.9500123942591
158,1,298213.861422933,0,13910.6568902064,-1672.6515081728,0,0,0.199138337664102,-0.0225174881618052,0.499962647328021,-0.0178954557069901,0.0106148791462105,-0.100073744458764,0.0382399968568182,0.00809864088777283,0.00204067749324219,0.200407372121734,1,1,1,1,6456.41625656031,16.4157511368515
159,1,311092.551195385,0,14026.1138358703,-1672.6515081728,0,0,0.0446553459448923,0.209544670504432,0.499218461286873,0.0204311290373651,0.00331854828844899,-0.100060282347751,0.0033878343662083,0.0221908270947877,0.051265711379784,0.214250014838433,1,1,1,1,6457.43674962625,15.9194274605272
160,1,284745.84504851,0,13998.8501062682,-1672.6515081728,0,0,0.267106961500168,0.250473076630063,0.499347647460178,0.0209807578273627,0.0045925709889746,-0.100064166583696,0.0422218748172908,0.00906047737105862,0.0560924149935668,0.366173307326438,1,1,1,1,6484.8395345576,13.3348373618258
