run,ok,x0,y0,z0,vx0,vy0,vz0,xf,yf,zf,vxf,vyf,vzf,phi_f_deg,theta_f_deg,psi_f_deg,dist_xy,succ_pos,succ_vel,succ_eul,success,prop_main,prop_rcs
110,1,285491.985827806,0,15437.7517239948,-1672.6515081728,0,0,-4.64228809488497,-2.84504350156753,0.49908804065964,-0.0410723839150215,-0.0377219061362954,-0.100072197197741,-0.000727487979895847,-0.310013263551689,-0.0504903059180442,5.44473243435546,1,1,1,1,6509.2493880428,46.2618319499088
111,1,281117.681513191,0,13805.3474178612,-1672.6515081728,0,0,-6.13932263167504,-2.81365579855939,0.499197021102012,-0.0686334951656189,-0.0379188934102704,-0.100066353754148,-0.00402385906880189,-0.301745215673874,0.0353542252816013,6.75336518548821,1,1,1,1,6482.85086236982,47.0234454638159
112,1,274741.774818414,0,14020.1207858843,-1672.6515081728,0,0,-5.97640310524069,-2.81899165620329,0.49959563366954,-0.0456676102166573,-0.037998432990844,-0.100104732936608,-0.00120470680338567,-0.335313632989395,0.0691922476203903,6.60788226545195,1,1,1,1,6485.13546868189,46.1788262705728
113,1,265148.073452103,0,13836.1167065042,-1672.6515081728,0,0,-5.12087962519576,-3.78163216746224,0.499437849802263,-0.0732381257144228,-0.0404966027951791,-0.100226032091888,-0.00336726958842277,-0.31727614434742,0.0494467499370772,6.36585814998499,1,1,1,1,6651.14497521343,50.8737439930137
115,1,314304.610529507,0,15808.4787995758,-1672.6515081728,0,0,-5.10619075116033,-2.88290201246285,0.499484886780758,-0.0413530417349664,-0.0379764019366272,-0.100076595265164,0.000372757250763872,-0.289806148402725,-0.0235223170668213,5.863813435018,1,1,1,1,6525.72762151474,49.3228484054208
116,1,279241.044781818,0,13844.5104742176,-1672.6515081728,0,0,-6.17987913319819,-2.8028944584216,0.499376893199773,-0.0679817625930664,-0.0379174262293776,-0.100074697684277,-0.00129735426985611,-0.300487473456708,-0.0400451056558328,6.78580308040168,1,1,1,1,6481.93552829213,46.4205621086389
117,1,277212.089201382,0,15097.7682976548,-1672.6515081728,0,0,-5.66668291677474,-2.83041852161153,0.499868461065021,-0.0667516578061776,-0.0378278763553811,-0.100071697556418,0.000936078333297872,-0.297491578601428,0.0250739257251312,6.33423746687384,1,1,1,1,6504.57761013045,45.9691277122504
118,1,279989.270772046,0,14467.0615349242,-1672.6515081728,0,0,-6.15383822112703,-2.83229587145117,0.499254102937471,-0.0675845859379976,-0.0379764943101331,-0.100060919559376,0.00166632925334127,-0.288039411960172,-0.0616123487655639,6.77433574273103,1,1,1,1,6492.96480969348,46.2487257900136
119,1,275244.426283215,0,14914.7285656505,-1672.6515081728,0,0,-6.12443159260891,-2.83897109395219,0.499869423865451,-0.0667325550949064,-0.0378515781247177,-0.100076482101176,0.00174935971432584,-0.298046530015406,0.0567736289570149,6.75043844537836,1,1,1,1,6501.62198424978,45.905053152763
120,1,280699.228617904,0,13872.8916704566,-1672.6515081728,0,0,-6.13008228131219,-2.81015786740271,0.499921652488276,-0.0652824650674037,-0.0378927470739065,-0.100071498161522,-0.000849256443903499,-0.287586028139987,-0.054211820727938,6.74350769372906,1,1,1,1,6483.10664841891,46.8385029852954
